SMILES,lambda_abs (raw),Score,step,dim1,dim2
c1ccc2c(c1)Oc1ccccc1C21c2ccccc2N(c2ccccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc21,340.7854,0.0052573,20,-0.80507433,6.8249235
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc4sc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5c4c3)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,482.414,0.898338,20,8.397644,10.22574
CCCCc1ccc2c(c1)C(=C(C#N)C#N)c1cc3c(cc1-2)C(=O)N(C)CN3CCCC,525.8817,0.3738106,20,-0.16401653,8.705097
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,460.1814,0.9259747,20,6.1518583,12.689829
NS(=O)(=O)c1ccc(C=CN=Nc2ccc([N+](=O)[O-])cc2)cc1,448.7706,0.9598191,20,-0.061303224,10.837115
C=C(C=Nc1ccc(C=C(C#N)C#N)cc1)CC=CN(CCCC)CCCC,471.8598,0.9426798,20,5.0360637,10.141881
CCCCCCN(c1ccccc1)c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc(=NCCCN2c3ccccc3Sc3ccccc32)c1,513.5204,0.6052669,20,7.1462092,9.767697
CCCCN(CC)c1ccc(N=Nc2ccc(N(C)C)c(-c3ccc(N(CC)CC)cc3)c2)cc1C#N,461.7668,0.9422738,20,1.3461747,9.034918
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5nc6ccccc6o5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)s1,504.6986,0.7541453,21,9.211764,11.055819
Cn1c(C=C(C#N)c2ccsc2)ccc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,440.376,0.9190359,21,8.275087,11.463064
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)nc2)cc1,404.6388,0.5776743,21,1.9838191,4.936626
CCN(CC)c1ccc(C2=C(c3ccc(Br)cc3)C(=C3c4ccccc4-c4cccc(OC)c43)c3ccc(Br)cc32)cc1,435.0178,0.9037837,21,1.3993865,9.901408
C(=Cc1ccc2c3ccccc3c3ccccc3c2c1)C=C(c1ccccc1)c1ccccc1,378.044,0.1228061,21,-1.6767162,8.190128
Fc1ccc2c(c1)sc1cc3c(cc12)sc1cc(N(c2ccccc2)c2ccccc2)ccc13,371.3982,0.0727612,21,0.69915557,5.5402527
N#CC(C#N)=CC=CCCN1c2ccccc2Oc2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc21,497.9239,0.8236481,21,8.506514,11.359803
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)cc2)s1,526.7398,0.3418769,21,8.966388,10.812067
N=c1ccc2ccc(Nc3ccc([N+](=O)[O-])cc3)ccc-2c1,414.1122,0.7753661,21,-0.35243168,10.884846
O=C(Nc1ccccc1)Nc1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5ccccc5nc4c3)cc2)cc1,440.506,0.9231159,21,0.750394,5.259898
Fc1ccc(Nc2ccc3cc4n(c3c2)CCC4)cc1,324.2903,0.0013019,21,-1.0596906,8.639626
N#CC(C#N)=CC=Cc1ccccc1,365.6675,0.0462752,21,4.616699,9.349015
C=CCN1c2ccccc2Sc2ccccc21,310.1502,0.000378,21,-0.22155531,7.283209
C(=Cc1ccc(-c2ccc(-c3cccs3)s2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,430.5168,0.8926343,21,2.5295491,7.387654
CCCCCCOc1ccc(C=Cc2ccc(OCCCCCC)c(C3=C(Br)Oc4ccccc4N3)c2)cc1,360.6063,0.0289664,21,3.3505206,6.8601866
C=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)CCc1cc[nH]c1,365.2542,0.0439758,21,2.2186975,7.938533
C(=Cc1nc2ccccc2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,401.1567,0.5093959,21,2.026919,7.504786
CCn1c2ccccc2c2ccc(N(c3ccc(F)cc3)c3ccc(-c4ccc(C=C(c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(-c6ccc(N(c7ccccc7)c7ccc(C=C(C#N)C#N)cc7)cc6)s5)s4)cc3)cc21,446.6143,0.9010855,21,8.586414,9.912167
CCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(N=Nc2ccc(Sc3ccc(Nc4ccc(C=Cc5ccc6ccc(=N)ccc6c5)cc4)cc3)cc2)cc1,455.4367,0.9064012,21,4.291898,10.226377
c1ccc(-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2-c2cccc3ccccc23)cc1,378.9744,0.1302813,21,1.279254,5.1482444
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,489.2321,0.8610942,21,4.2007475,11.823659
CCN(CC)c1ccc2ccc(-c3ccc(N(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(-n5ccc(=N)c6ccccc65)cc4)cc3)nc2c1,400.4721,0.4919741,21,0.3159855,5.8106494
N#CC(=Cc1ccc(Nc2ccccc2)cc1Cl)c1nc(-c2ccc(Cl)cc2)cs1,437.2099,0.9283999,21,-1.9525583,8.924853
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(C=C(C#N)CNc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)cc1,472.6608,0.8984164,21,5.6444488,7.1395507
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4cc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4s3)nc2)s1,458.8328,0.9266018,21,9.401797,11.025904
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C=Cc2cnccn2)cc1,401.625,0.5256086,21,2.332451,7.5750694
C(=Cc1cc(-c2ccccc2)nc2ccccc12)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)o1,429.1037,0.8809149,21,1.1310935,5.722924
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)s1,494.7929,0.8408547,21,8.463575,9.933587
N#CC(C#N)=Cc1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2C#N)s1,510.3603,0.6712399,21,8.983865,10.976223
CCN(CC)c1ccc(N(c2ccc(OC)cc2)c2ccc(-c3nc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4ccccn34)cc2)cc1,396.0748,0.3973594,21,2.5652595,5.693138
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)cc1,469.9756,0.9594098,21,5.0889125,11.837482
CCN(CC)c1ccc(C=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2[N+](=O)[O-])cc1,439.4351,0.9267719,21,1.6294926,9.409492
COc1ccc(-n2cc(C=C(C#N)C#N)c3ccccc32)cc1-c1csc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,416.0852,0.7671222,21,5.372836,11.490878
N#CNc1ccc(C=C(C#N)C#N)cc1,382.4858,0.1753804,21,4.798518,9.639127
CCCCN1c2ccccc2C2(c3ccccc3-c3ccccc32)c2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,400.924,0.5021668,21,1.8467983,7.834295
N#Cc1ccc(Cl)c(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,333.4656,0.0028775,21,-1.989791,9.001395
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)s1,412.7517,0.7550439,21,7.2387457,8.377838
O=c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,398.5792,0.452729,21,2.1993608,4.879581
CC(=O)Nc1ccc(C=C[n+]2ccc(C=Cc3ccc4ccccc4c3)cc2)cc1,438.5054,0.938727,21,-1.4205687,9.789949
N#CC(C#N)=Cc1ccc(-c2ccc(-n3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(-c5ccccc5)cc43)cc2-c2cccc3ccccc23)s1,437.1499,0.9015029,21,9.238485,10.377572
CCCCCCCCN1C(=O)c2ccc(C=C(C#N)C#N)cc2C1=O,353.0322,0.015624,21,5.74015,9.178609
CCCCCCCC[n+]1ccc(-c2ccc(-c3ccc(OCC)cc3)s2)cc1,414.9724,0.7674555,21,3.595888,6.1170726
CCCCCCCCc1cc(C=C(C#N)C#N)sc1N=Cc1ccc(C(F)(F)F)cc1,439.354,0.9198527,21,5.8758225,8.922691
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1,496.3171,0.8476917,21,9.050998,10.707841
COc1ccc(N(c2ccc(C=Cc3nc4ccccc4s3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,434.0474,0.9004387,21,2.3574302,7.3184457
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc2)s1,443.714,0.923067,21,9.208342,10.970149
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc(N(c5ccccc5)c5ccccc5)cc4c3)cc2)cc1,367.0853,0.0507375,21,0.79163784,5.2882185
CCN1CCN(c2nc(NC3CCCCC3)c3cc(C=Cc4ccccn4)ccc3n2)CC1,373.5234,0.0886519,21,-1.3272629,8.40955
CCCCCCc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(-c5ccc(N(C)C)cc5)c(C=C(C#N)C#N)sc4[o+]3)cc2)cc1,596.8985,0.0010876,21,4.2603245,10.208323
CCCCCCCCOc1ccc(N(CCCCCCCC)c2ccc(C=Cc3ccc(N(c4ccc(OCCCCCCCC)cc4)c4ccc(-c5ccc([N+](=O)[O-])s5)cc4)cc3)cc2)cc1,473.5282,0.8633448,21,3.9372735,6.2143846
CCN(CC)c1ccc(C2=CC(=Cc3ccc4c(c3)oc(=N)n4CC)C(=O)N2)cc1,489.98,0.9181483,21,1.3216248,9.965245
CCN(c1ccc(C=C(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)cc1)c1ccc2c(c1)-c1ccccc1Nc1cc(-c3ccc(C=C(C#N)C#N)s3)ccc1-2,469.6936,0.9151141,21,8.458402,9.805284
c1ccc(N(c2ccccc2)c2ccc(-c3[nH]c(-c4ccco4)c4ccccc34)cc2)cc1,396.7555,0.4245393,21,1.0068711,5.634182
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,456.4036,0.9347076,21,6.090636,12.778283
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3cccc(=O)c4ccccc34)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,455.297,0.9294618,21,6.013013,12.862723
O=Cc1cc(Br)ccc1OCC=C(Br)Br,335.3804,0.0034218,21,-0.93832296,9.0399
CCn1c2ccccc2c2ccc(N(c3ccc(Cl)cc3)c3ccc(C=C(C#N)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc21,430.6717,0.8762081,21,4.302669,12.203225
C(=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cnc2ccccc2n1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,428.5495,0.8745366,22,2.905683,8.287794
CCN(CC)c1ccc(C=Cc2cc(C=Cc3ccc(OC)c(OC)c3)nc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)n2)cc1,424.2896,0.84277,22,2.1856923,7.5761223
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)c3ccc4sc5ccccc5c4c3)cc2)s1,497.4557,0.8262424,22,9.143882,10.39402
CCCCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(-c2cc3sc(-c4ccc(-c5ccc(C=C(C#N)C#N)cc5)s4)cc3s2)cc1,454.781,0.923013,22,6.8623238,10.051416
CCCCCCn1c(-c2ccc(N(c3ccc(-c4ccncc4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)nc2ccccc21,493.3015,0.8512482,22,7.9949646,9.383238
NC(=NCCCNc1ccc2c(c1)CC(C1=NC(c3ccc(F)cc3)=Nc3ccccc3N1)=N2)N=C(c1ccccc1)c1ccccc1,466.1011,0.9112343,22,-1.1621059,8.351428
CCCCCCCCN1c2ccccc2SCCCCCCCCCCc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3cc(N4CCN(C)CC4)ccc3n2-c2ccccc21,324.4087,0.0012358,22,0.7028177,6.856361
COc1ccc(C=CC(=Cc2ccc(-c3cc4ccccc4oc3=O)cc2)c2cccc(NC(=O)c3ccc(N(C)CCO)cc3)c2)cc1,391.0479,0.2967996,22,-1.5601436,10.692071
CN(C)C1=CC(=Cc2cccs2)C(NC(=S)Nc2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)C=C1,485.6556,0.8965124,22,7.1413383,8.419293
N#CC(C#N)=Cc1ccc(-c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c3c2cc(-c2ccc(N(c4ccccc4)c4ccccc4)cc2)c2nsnc23)cc1,495.8574,0.8400104,22,5.944227,12.635683
CCCCCCN(c1ccccc1)c1ccc(C(=Cc2ccc3c(c2)c2cc(N(c4ccccc4)c4ccc(C=C(C#N)C#N)cc4)ccc2n3CCCCCC)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,440.8868,0.873925,22,5.4594097,10.495597
N#CC(C#N)=Cc1ccc(-c2ccc3ccc4nc5ccccc5n4c3c2)cc1,388.6067,0.2666043,22,4.866745,9.6140175
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cc(C#N)c(-c7ccc(-c8ccc(N(c9ccccc9)c9ccccc9)cc8)o7)s6)o5)cc4)s3)s2)s1,494.8634,0.8452383,22,8.823612,11.306986
CC(C)CNc1ccc2c(C=C(C#N)C#N)cccc2c1,475.5706,0.9696862,22,4.6598616,9.318295
Nc1ccc(N(c2ccccc2)c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,359.5261,0.0263848,22,0.71504486,5.6627593
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(-c4cccc(N(c5ccccc5)c5ccccc5)c4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,447.3361,0.9154454,22,5.993716,12.703749
CCN(CC)c1ccc(C=CC=CC=C(C#N)C#N)cc1,517.4693,0.5588885,22,3.6731677,10.106278
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(-c4nc(-c5cccc6ccccc56)cs4)cc3)cc2)cc1,453.2484,0.9250191,22,5.9489803,12.773952
N#CC(C#N)=Cc1ccc(-c2nn(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,448.8823,0.9194088,22,9.192633,10.878758
CCCCN(c1ccccc1)c1ccc2c(c1)C1C(=CC2=C(C#N)C#N)N(CC)c2ccccc21,463.2243,0.95139,22,5.467548,10.773279
N#CC(C#N)=Cc1nc(C(C#N)=Cc2ccc3ccccc3c2)sc1-c1cccs1,443.7357,0.9412463,22,5.1172614,9.115362
CCN(CC)c1ccc(C=CC(=O)c2ccc(C(=O)N3CCCc4cc(N)ccc43)cc2Cl)cc1,434.4076,0.912317,22,2.0455458,8.881941
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,485.8072,0.895758,22,8.099421,10.329453
CCCCN(CCCC)c1ccc(C=C(C#N)C#N)cc1,450.4318,0.9689856,22,4.8932033,10.246828
CCCCCCOc1ccc2cc(-c3ccc(C=C(C#N)C#N)s3)c3ccccc3c2c1,449.339,0.9269615,22,6.135052,8.036765
CCCCCCOc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)c5cc6ccc(N(CC)CC)cc6s5)s4)s3)cc2)cc1,525.9069,0.3508156,22,5.396119,7.345292
CSc1ccc(-c2sc(-c3ccc(-c4cccs4)s3)nc2-c2ccc(N(c3ccccc3)c3ccccc3)s2)cc1,413.8589,0.7400149,22,2.0745077,5.4771514
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)cc2)c2ccc3ccccc3c2)cc1,489.0705,0.8868584,22,8.750446,10.461448
CCCCOc1ccc(N=Nc2ccc(N(c3ccc(-c4cc(-c5ccc(S(=O)(=O)c6ccc(N(CC)CCCC)cc6)cc5)c5ccc(=N)cc-5s4)cc3)c3ccc(N(CC)CC)cc3)cc2)cc1Cl,512.1086,0.6211057,22,1.5452957,8.966871
CC1(C)c2cc(-c3ccc(N(c4ccccc4)c4ccc(C=C(C#N)C#N)cc4)cc3)ccc2N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,454.0566,0.9241901,22,6.014489,12.090844
N#CC(C#N)=Cc1ccc2c(c1)N(c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1cc(N(c3ccccc3)c3ccccc3)ccc1N2,495.3571,0.8521713,22,5.696594,11.842612
N#CC(C#N)=Cc1ccc(-c2ccc(C(C#N)=Cc3ccccc3-c3ccc(C=C(C#N)C#N)s3)s2)cc1,446.8755,0.9332125,22,7.48988,8.7298565
N#CC(C#N)=Cc1ccc(C(=Cc2ccc(-c3ccc(C=C(C#N)C#N)c(-c4ccccc4)c3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,479.1784,0.9051116,22,8.447529,10.226442
C=Cc1csc2c(C)cccc12,303.2964,0.0002062,22,-1.7154874,8.39989
N#CC1=CN(c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)C(=O)C1=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(C(c4ccccc4)c4ccccc4)cc3)cc2)s1,532.3769,0.237612,22,2.3994207,4.8186245
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C(C#N)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)cc1,451.7573,0.9210326,22,6.0691137,10.846727
O=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(NC(=O)c2ccccc2Cl)cc1,425.1781,0.8584192,22,-1.5529078,10.526701
N#Cc1ccc([N+](=O)[O-])cc1-c1ccc(N(c2ccc(N=Nc3ccc(I)cc3)cc2)c2ccc([N+](=O)[O-])cc2)cc1,453.8014,0.9066826,22,0.12554644,10.837022
CCCCc1nc(-c2ccc(N(c3ccc(C=C(C#N)C#N)cc3)c3ccc(C=C(C#N)C#N)cc3)cc2)sc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,452.8741,0.9130766,22,7.16672,10.919807
CCCCCCCCCCn1c2ccccc2c2cc(-c3ccc(-c4ccc(-c5ccc6c(c5)N(CCCCCC)c5ccc(C=C(c7ccccc7)c7ccccc7)cc5S6)cc4)s3)ccc21,391.9516,0.3087657,22,0.38706577,7.4403815
CN(C)c1ccc(-c2cccc3ncnc(N)c23)cc1,331.5124,0.0024536,22,-0.1968467,9.673942
CCCC(CC)c1ccc2ccccc2n1,302.8203,0.0001988,22,-1.8803786,8.235023
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,390.8162,0.301092,22,2.2930815,7.801934
NCCCN1CCCCC1,269.9164,1.12e-05,22,-0.92942387,8.826016
CCCCCCN(c1ccc(C=C(C#N)C#N)s1)c1ccc(-c2ccc(-c3ccc(-c4ccc(CCCCC)s4)s3)s2)s1,511.128,0.6463321,22,6.3610997,8.759484
CCCCN(CCCC)c1ccc(C=Cc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccc(C=C(C#N)C#N)s3)c2)cc1,443.2403,0.8987678,22,7.6967783,10.044699
CCCCn1c(-c2ccc(C=C(C#N)C#N)cc2)ccc1-c1ccc(N(c2ccccc2)c2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,454.2728,0.9091368,22,4.476524,12.150343
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccccc2)c(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,466.3675,0.9257292,22,5.320493,11.926489
N#CC(C#N)=Cc1cc(C=C(C#N)C#N)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,522.3782,0.4351584,22,8.651057,11.328698
CC=C(C=C(C)C=Cc1ccc(N(CC)CC)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,396.4303,0.4121094,22,2.2862635,8.580649
N#CC(C#N)=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,455.5926,0.9150352,22,5.120231,11.4252
Fc1cc(N=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1cccc(N=Cc2cc3ccccc3s2)c1,378.8378,0.1293975,22,1.2560132,5.1422424
CCCC[n+]1ccn(CCC=Cc2ccc(N(CC)CC)cc2)c1,340.7312,0.0054215,22,1.7365285,8.930102
CCCCN1C(=CC=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)C=Cc2ccccc21,491.5412,0.8884543,22,1.9179522,7.870335
N#CC(C#N)=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccc(C=Cc5cccc6cc(N(c7ccccc7)c7ccccc7)ccc56)cc4)c4ccc(N(c5ccccc5)c5ccccc5)s4)cc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,428.2696,0.8422388,22,5.0986285,11.471544
N#Cc1cccc(Nc2ccc3c(=O)oc(=O)[nH]c3c2)c1,338.3973,0.004465,22,-1.8424674,9.262435
C(=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,419.2547,0.7966266,22,3.1620862,7.945206
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1,495.0084,0.8378849,23,7.8206286,10.478211
COc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,369.1838,0.0609202,23,2.4208472,5.672956
N#CC(C#N)=CC=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,495.0127,0.8807253,23,5.0268235,11.396372
Nc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,361.9705,0.0326606,23,0.9148214,5.5155544
CCCCCCOc1ccc(-c2cn3cccnc3n2)cc1,332.3827,0.0026277,23,3.3063111,6.500831
CN(C)c1ccc(N(c2ccc(-c3ccn(-c4ccc(N(C)C)cn4)n3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,351.7095,0.0135044,23,0.6467754,5.3752103
CCN(CC)c1ccc(N=Nc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1C=C(C#N)C#N,521.6746,0.4429806,23,5.792285,12.365309
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)cc2)cc1,409.3923,0.6710857,23,2.0136347,5.000715
COc1ccc(-c2ccc(C=C(c3ccccc3)c3ccccc3)s2)cc1,369.4793,0.0630364,23,2.6266904,6.258483
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,442.2312,0.9620607,23,1.7903455,9.601776
CCCCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(-c2cc3cc(C(C)(C)C)ccc3s2)cc1,458.1594,0.9433502,23,6.6269417,10.119624
C=C(c1ccc(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccccc1C=C(C#N)C#N,441.1627,0.9118775,23,6.183639,12.4175005
N#CC(C#N)=Cc1ccc(-c2ccc3cc(N(c4ccccc4)c4ccccc4)ccc3c2)s1,488.664,0.9016376,23,9.375073,10.691963
CN(c1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5cccs5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)cc1)c1cccc([N+](=O)[O-])c1,386.8797,0.2275554,23,2.0756032,5.0913963
CCN(CC)c1ccc(N=Cc2ccc(N=c3ccc4c(-c5ccccc5)ccc(C=C(C#N)C#N)c4o3)cc2)cc1,443.9273,0.9161904,23,3.7954962,10.532931
N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)c2cc(C#N)ccc2n3-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,406.2109,0.6140578,23,6.130999,11.414679
Cn1nc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(F)(F)F,393.8834,0.3596159,23,2.6538148,8.318363
CCCC=Cc1ccc(N(c2ccccc2)c2ccc3c(c2)C(CCCC)(CCCC)c2ccccc2C3(C#N)C#N)cc1,357.9529,0.0231647,23,1.8308326,7.7826004
S=C=Nc1nn(-c2ccccc2)c2ccccc12,316.9007,0.0006745,23,-1.2126197,7.479598
N#CC(C#N)=Cc1ccc(Oc2ccc(N(c3ccc(-c4ccc(C=C(C#N)c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)cc2)cc1,478.3357,0.8958108,23,8.184132,10.883987
N#CC(=Cc1ccc(-c2ccc3ccccc3c2)o1)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1,492.1293,0.867415,23,8.283624,11.773464
CCCCN(CCCC)c1cc(N)ccc1-c1nc(C#N)c(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,424.8144,0.8501969,23,1.2564341,6.0624423
