dataset,chembl_id,pref_name,smiles,inchikey,scaffold_class,core_name_ru,core_smiles,ring_system,chem_class,typical_use,core_examples,all_matched_cores,n_matched_cores,is_multicore,murcko_scaffold,murcko_generic,mw,heavy_atoms,clogp,tpsa,hbd,hba,rotb,rings,aromatic_rings,fsp3,n_stereocenters,qed,max_phase,natural_product
chembl_scaffold_classes_set2,CHEMBL1344739,,N#Cc1ccc(CSc2nnc(NC(=O)c3ccc4ncsc4c3)s2)cc1,HAHNOMZYNFFBHE-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc2ncsc2c1,CC(CC1CCC(CCC2CCCCC2)C1)C1CCC2CCCC2C1,409.52,27,4.564,91.56,1,8,5,4,4,0.0556,0,0.38,,0
chembl_scaffold_classes_set2,CHEMBL1344800,,Cc1ccc(Nc2nc(N)nc(CSc3nc4ccccc4s3)n2)cc1,DIVSEVVHTAMUHI-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(Nc2ncnc(CSc3nc4ccccc4s3)n2)cc1,C1CCC(CC2CCCC(CCC3CC4CCCCC4C3)C2)CC1,380.5,26,4.408,89.61,2,8,5,4,4,0.1111,0,0.5,,0
chembl_scaffold_classes_set2,CHEMBL1344848,,CS(=O)(=O)c1ccc2nc(NC(=O)Nc3ccccc3F)sc2c1,ILCYJNUFXUVUFX-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1ccccc1)Nc1nc2ccccc2s1,CC(CC1CCCCC1)CC1CC2CCCCC2C1,365.41,24,3.483,88.16,2,5,3,3,3,0.0667,0,0.74,,0
chembl_scaffold_classes_set2,CHEMBL1344911,,CC(C)C(c1nnnn1Cc1ccco1)N1CCN(c2nc3ccccc3s2)CC1,LWJYUDLWECOAAM-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1coc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,C1CCC(CC2CCCC2CC2CCC(C3CC4CCCCC4C3)CC2)C1,423.55,30,3.443,76.11,0,8,6,5,4,0.4286,1,0.47,,0
chembl_scaffold_classes_set2,CHEMBL1345003,,Cc1n[nH]c(SCC(=O)Nc2nc3ccccc3s2)n1,LYAKHURRSLMVRK-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CSc1ncn[nH]1)Nc1nc2ccccc2s1,CC(CCC1CCCC1)CC1CC2CCCCC2C1,305.39,20,2.454,83.56,2,6,4,3,3,0.1667,0,0.72,,0
chembl_scaffold_classes_set2,CHEMBL1345024,,Cc1cc(C)c2nc(NC(=O)C3CC(=O)N(Cc4ccco4)C3)sc2c1,OLSSFBHQMAKZHD-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)C1CC(=O)N(Cc2ccco2)C1,CC1CC(C(C)CC2CC3CCCCC3C2)CC1CC1CCCC1,369.45,26,3.493,75.44,1,5,4,4,3,0.3158,1,0.76,,0
chembl_scaffold_classes_set2,CHEMBL1345032,,Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCc1ccccc1F,OADDXUYGNPNPJI-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=c1sc2ccccc2n1Cc1nnc(SCc2ccccc2)[nH]1,CC1CC2CCCCC2C1CC1CCC(CCC2CCCCC2)C1,386.48,26,3.671,52.71,0,5,5,4,4,0.1667,0,0.49,,0
chembl_scaffold_classes_set2,CHEMBL1345184,,NC1=C(c2nc3ccccc3s2)C(=O)CN1Cc1ccccc1,JYSYRDHODQBJIQ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C1CN(Cc2ccccc2)C=C1c1nc2ccccc2s1,CC1CC(CC2CCCCC2)CC1C1CC2CCCCC2C1,321.4,23,3.009,59.22,1,5,3,4,3,0.1111,0,0.81,,0
chembl_scaffold_classes_set2,CHEMBL1345289,,NC(=O)c1ccc(CSc2nc3ccccc3s2)cc1,CGFPIRISCSEOOZ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(CSc2nc3ccccc3s2)cc1,C1CCC(CCC2CC3CCCCC3C2)CC1,300.41,20,3.688,55.98,1,4,4,3,3,0.0667,0,0.75,,0
chembl_scaffold_classes_set2,CHEMBL1345305,,COc1ccc(C(=O)NCc2ccc(-c3nc4ccccc4s3)cc2)cc1OC,MGEMVQRCYQXRMP-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(NCc1ccc(-c2nc3ccccc3s2)cc1)c1ccccc1,CC(CCC1CCC(C2CC3CCCCC3C2)CC1)C1CCCCC1,404.49,29,4.911,60.45,1,5,6,4,4,0.1304,0,0.5,,0
chembl_scaffold_classes_set2,CHEMBL1345354,,CCOc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2c1,MTAFOYHDMDVLTP-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,CC(CC1CC2CCCCC2C1)C1CCC(C(C)(C)C2CCCCC2)CC1,447.54,30,2.968,97.83,1,7,6,4,3,0.3,0,0.62,,0
chembl_scaffold_classes_set2,CHEMBL1345374,,O=C(CSc1nc2ccccc2s1)NNC(=S)Nc1ccccc1,DFAFLKGFRRZSKK-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CSc1nc2ccccc2s1)NNC(=S)Nc1ccccc1,CC(CCC(C)CC1CCCCC1)CCC1CC2CCCCC2C1,374.52,24,3.406,66.05,3,5,4,3,3,0.0625,0,0.37,,0
chembl_scaffold_classes_set2,CHEMBL1345376,,O=C(NNc1nc2c(F)cccc2s1)c1ccccc1,FEDATZFQOYUNTB-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(NNc1nc2ccccc2s1)c1ccccc1,CC(CCC1CC2CCCCC2C1)C1CCCCC1,287.32,20,3.192,54.02,2,4,3,3,3,0.0,0,0.73,,0
chembl_scaffold_classes_set2,CHEMBL1345541,,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(O)c3)sc2c1,NWYVXXSFKHTDLG-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(C1=CC(=O)N(c2nc3ccccc3s2)C1c1ccccc1)c1ccco1,CC1CC(C(C)C2CCCC2)C(C2CCCCC2)C1C1CC2CCCCC2C1,432.46,31,4.686,103.87,2,7,4,5,4,0.087,1,0.45,,0
chembl_scaffold_classes_set2,CHEMBL1345637,,O=C(CCCc1nc2ccccc2s1)NC1CCOC1=O,LHVLCZBZVVEJMJ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CCCc1nc2ccccc2s1)NC1CCOC1=O,CC(CCCC1CC2CCCCC2C1)CC1CCCC1C,304.37,21,2.051,68.29,1,5,5,3,2,0.4,1,0.86,,0
chembl_scaffold_classes_set2,CHEMBL1345660,,O=C(Nc1nc2ccccc2s1)C1CCN(C(=O)c2ccco2)CC1,LHFPPEQMQKUHES-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)C1CCN(C(=O)c2ccco2)CC1,CC(CC1CC2CCCCC2C1)C1CCC(C(C)C2CCCC2)CC1,355.42,25,3.38,75.44,1,5,3,4,3,0.2778,0,0.78,,0
chembl_scaffold_classes_set2,CHEMBL1345671,,COc1cc(C(=O)Nc2nc3ccc4nc(C)sc4c3s2)cc(OC)c1OC,YOEKDBGJPDJSPD-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccc3ncsc3c2s1)c1ccccc1,CC(CC1CC2CCC3CCCC3C2C1)C1CCCCC1,415.5,28,4.493,82.57,1,8,5,4,4,0.2105,0,0.52,,0
chembl_scaffold_classes_set2,CHEMBL1345693,,CCOc1ccc2nc(N(CCN(C)C)C(=O)c3ccc4ccccc4c3)sc2c1,RFTNNRHTPXDKGQ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)c1ccc2ccccc2c1,CC(CC1CC2CCCCC2C1)C1CCC2CCCCC2C1,419.55,30,5.057,45.67,0,5,7,4,4,0.25,0,0.42,,0
chembl_scaffold_classes_set2,CHEMBL1345698,,O=C(CSc1nc2ccccc2s1)Nc1ccc2c(c1)OCO2,RJUNCTNJMPISAZ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CSc1nc2ccccc2s1)Nc1ccc2c(c1)OCO2,CC(CCC1CC2CCCCC2C1)CC1CCC2CCCC2C1,344.42,23,3.756,60.45,1,6,4,4,3,0.125,0,0.73,,0
chembl_scaffold_classes_set2,CHEMBL1345701,,Cc1cccc2sc(NC(=O)CSCc3ccccc3)nc12,DANKWMVUMSFTLF-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CSCc1ccccc1)Nc1nc2ccccc2s1,CC(CCCC1CCCCC1)CC1CC2CCCCC2C1,328.46,22,4.477,41.99,1,4,5,3,3,0.1765,0,0.75,,0
chembl_scaffold_classes_set2,CHEMBL1345787,,CC1=CCC(C(=O)O)C(C(=O)Nc2ccc(-c3nc4ccc(C)cc4s3)cc2)C1,RIZCELMIGUAXHK-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1ccc(-c2nc3ccccc3s2)cc1)C1CC=CCC1,CC(CC1CCC(C2CC3CCCCC3C2)CC1)C1CCCCC1,406.51,29,5.267,79.29,2,4,4,4,3,0.2609,2,0.58,,0
chembl_scaffold_classes_set2,CHEMBL1345836,,O=C(CCn1c(=O)sc2ccccc21)NC1=NCCS1,OMPATJVURHLQPW-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CCn1c(=O)sc2ccccc21)NC1=NCCS1,CC(CCC1C(C)CC2CCCCC21)CC1CCCC1,307.4,20,1.672,63.46,1,5,3,3,2,0.3077,0,0.94,,0
chembl_scaffold_classes_set2,CHEMBL1345855,,CCCCNC(=O)CSc1nc2ccc(NC(=O)CSc3nnc(COc4ccccc4C)n3C)cc2s1,IYCBTCKPHXRHDV-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CSc1nnc(COc2ccccc2)[nH]1)Nc1ccc2ncsc2c1,CC(CCC1CCC(CCC2CCCCC2)C1)CC1CCC2CCCC2C1,570.77,38,5.051,111.03,2,9,13,4,4,0.3462,0,0.17,,0
chembl_scaffold_classes_set2,CHEMBL1346125,,COc1ccc(NC(=O)c2ccc3ncsc3c2)cc1,RJNWSUQYHYIZAF-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1ccccc1)c1ccc2ncsc2c1,CC(CC1CCCCC1)C1CCC2CCCC2C1,284.34,20,3.557,51.22,1,4,3,3,3,0.0667,0,0.8,,0
chembl_scaffold_classes_set2,CHEMBL1346136,,O=C(NCc1ccco1)c1cccnc1-c1nc2ccccc2s1,BYJYAJXBLJXBPO-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(NCc1ccco1)c1cccnc1-c1nc2ccccc2s1,CC(CCC1CCCC1)C1CCCCC1C1CC2CCCCC2C1,335.39,24,3.881,68.02,1,5,4,4,4,0.0556,0,0.61,,0
chembl_scaffold_classes_set2,CHEMBL1346143,,COc1cc2ccccc2cc1C(=O)N(CCN(C)C)c1nc2ccc(C)cc2s1,ZMUKEKXXBRHBML-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)c1ccc2ccccc2c1,CC(CC1CC2CCCCC2C1)C1CCC2CCCCC2C1,419.55,30,4.975,45.67,0,5,6,4,4,0.25,0,0.44,,0
chembl_scaffold_classes_set2,CHEMBL1346150,,Cc1cc(C)c2nc(N(CCN(C)C)C(=O)c3ccc4ccccc4c3)sc2c1,OZOZISVAGMMKRA-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1nc2ccccc2s1)c1ccc2ccccc2c1,CC(CC1CC2CCCCC2C1)C1CCC2CCCCC2C1,403.55,29,5.275,36.44,0,4,5,4,4,0.25,0,0.46,,0
chembl_scaffold_classes_set2,CHEMBL1346211,,CCOC(=O)N1CCN(C(=O)C2CCCN(c3nc4ccc(OCC)cc4s3)C2)CC1,YWECOAAGZKQGCT-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(C1CCCN(c2nc3ccccc3s2)C1)N1CCNCC1,CC(C1CCCCC1)C1CCCC(C2CC3CCCCC3C2)C1,446.57,31,3.212,75.21,0,7,5,4,2,0.5909,1,0.7,,0
chembl_scaffold_classes_set2,CHEMBL1346319,,CCOc1ccc(S(=O)(=O)Nc2nc3ccc(OC)cc3s2)cc1,PVYOESBBNQERMG-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=S(=O)(Nc1nc2ccccc2s1)c1ccccc1,CC(C)(CC1CC2CCCCC2C1)C1CCCCC1,364.45,24,3.504,77.52,1,6,6,3,3,0.1875,0,0.72,,0
chembl_scaffold_classes_set2,CHEMBL17037,FR-235656,O=C(Nc1ccccc1)C1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,DNWIFCXPIGFAFW-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1ccccc1)C1CCN(C(=O)Cn2c(=O)sc3ccccc32)CC1,CC(CC1CCCCC1)C1CCC(C(C)CC2C(C)CC3CCCCC32)CC1,429.93,29,3.594,71.41,1,4,4,4,3,0.2857,0,0.69,,0
chembl_scaffold_classes_set2,CHEMBL18,ETHOXZOLAMIDE,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,OUZWUKMCLIBBOG-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc2scnc2c1,C1CCC2CCCC2C1,258.32,16,1.342,82.28,1,5,3,2,2,0.2222,0,0.9,4.0,1
chembl_scaffold_classes_set2,CHEMBL207456,PITTSBURGH COMPOUND B,[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,ZQAQXZBSGZUUNL-BJUDXGSMSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(-c2nc3ccccc3s2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,255.33,18,3.711,45.15,2,4,2,3,3,0.0714,0,0.73,2.0,0
chembl_scaffold_classes_set2,CHEMBL221532,,Nc1cc(-c2ccccc2)ccc1Cn1cncc1CNc1ccc(-c2nc3ccccc3s2)c(-c2ccccc2)c1,ZGQKLJKGCUQYOG-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(-c2ccc(Cn3cncc3CNc3ccc(-c4nc5ccccc5s4)c(-c4ccccc4)c3)cc2)cc1,C1CCC(C2CCC(CC3CCCC3CCC3CCC(C4CC5CCCCC5C4)C(C4CCCCC4)C3)CC2)CC1,563.73,42,8.736,68.76,2,5,8,7,7,0.0556,0,0.18,,0
chembl_scaffold_classes_set2,CHEMBL229430,AMG-517,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,YUTIXVXZQIQWGY-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(-c2cc(Oc3cccc4scnc34)ncn2)cc1,C1CCC(C2CCCC(CC3CCCC4CCCC43)C2)CC1,430.41,30,5.523,77.0,1,6,4,4,4,0.1,0,0.46,1.0,0
chembl_scaffold_classes_set2,CHEMBL233302,2-(PHENOXYMETHYL)BENZOTHIAZOLE,c1ccc(OCc2nc3ccccc3s2)cc1,UVYFAHWMIBGHMU-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ccc(OCc2nc3ccccc3s2)cc1,C1CCC(CCC2CC3CCCCC3C2)CC1,241.32,17,3.875,22.12,0,3,3,3,3,0.0714,0,0.69,,0
chembl_scaffold_classes_set2,CHEMBL255184,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccc2nc(N(C)C(=O)OC(C)(C)C)sc2c1,LAGCOQZYWYSXCC-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1cccc(NC(=O)c2ccc3ncsc3c2)c1)c1ccccc1,CC(CC1CCCC(CC(C)C2CCC3CCCC3C2)C1)C1CCCCC1,584.62,41,7.499,100.63,2,6,5,4,4,0.2414,0,0.25,,0
chembl_scaffold_classes_set2,CHEMBL255185,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccc2nc(NC(=O)OC(C)(C)C)sc2c1,MYWHFTHMUPMQKI-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1cccc(NC(=O)c2ccc3ncsc3c2)c1)c1ccccc1,CC(CC1CCCC(CC(C)C2CCC3CCCC3C2)C1)C1CCCCC1,570.59,40,7.475,109.42,3,6,5,4,4,0.2143,0,0.23,,0
chembl_scaffold_classes_set2,CHEMBL255186,,COC(=O)Nc1nc2ccc(C(=O)Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cc2s1,SYCONINIHPASPX-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(Nc1cccc(NC(=O)c2ccc3ncsc3c2)c1)c1ccccc1,CC(CC1CCCC(CC(C)C2CCC3CCCC3C2)C1)C1CCCCC1,528.51,37,6.306,109.42,3,6,5,4,4,0.12,0,0.28,,0
chembl_scaffold_classes_set2,CHEMBL255208,,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)c1ccccc1)C(=O)c1nc2ccccc2s1,HXZRXFMFWPBVCY-OALUTQOASA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=C(CNC(=O)C1CCCN1C(=O)c1ccccc1)c1nc2ccccc2s1,CC(CCC(C)C1CCCC1C(C)C1CCCCC1)C1CC2CCCCC2C1,492.61,35,2.532,141.27,4,6,9,4,3,0.32,2,0.16,,0
chembl_scaffold_classes_set2,CHEMBL255220,,Cc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,IMFZWBPHAPCFAZ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,c1ncc(-c2nnc(SCCCN3CCc4ccc5ncsc5c4CC3)[nH]2)o1,C(CCC1CCC(C2CCCC2)C1)CC1CCC2CCC3CCCC3C2CC1,454.63,31,4.28,72.87,0,8,6,5,4,0.4545,0,0.32,,0
chembl_scaffold_classes_set2,CHEMBL255311,,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,WYXZDIRWTKEHGJ-UHFFFAOYSA-N,benzothiazole,бензотиазол,c1ccc2scnc2c1,бицикл: бензол + тиазол (N и S),серо-азотистый гетероцикл,"люциферин, флуоресцентные зонды, вулканизация","рилузол, тиофлавин",benzothiazole,1,0,O=S(=O)(Nc1nc2ccccc2s1)c1ccccc1,CC(C)(CC1CC2CCCCC2C1)C1CCCCC1,392.42,26,2.964,131.3,2,7,5,3,3,0.0667,0,0.51,,0
